YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/YBY6CvWazWc"", ""Link"")",YBY6CvWazWc,Tori realizes Cruz is dreaming of Eden when he calls out her name.,0:01:20,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/CwEM2huNt7A"", ""Link"")",CwEM2huNt7A,Tori takes advantage of Cruz when he's doped up with pain medication.,0:01:26,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/gVejGGAPq3I"", ""Link"")",gVejGGAPq3I,Tori tells Cruz that Hayley saw them together and she may tell Eden.,0:02:55,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/7oFgt3mF__M"", ""Link"")",7oFgt3mF__M,Promo,0:00:11,SB,1/1/1985,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/l3TMjO-CwkM"", ""Link"")",l3TMjO-CwkM,Promo,0:00:21,SB,1/1/1985,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/gITuy31m9xY"", ""Link"")",gITuy31m9xY,Cruz meets up with Eden at the lighthouse,0:02:50,SB,1/1/1985,A,P_2fada07c,1,2,bestoftk
"=HYPERLINK(""https://youtu.be/DkzpRb60ECY"", ""Link"")",DkzpRb60ECY,Cruz meets up with Eden at the lighthouse,0:03:03,SB,1/1/1985,A,P_2fada07c,2,2,bestoftk
"=HYPERLINK(""https://youtu.be/0NLLzR6lYnU"", ""Link"")",0NLLzR6lYnU,Eden returns to find out Cruz has been hurt,0:01:16,SB,1/1/1985,A,P_815645ec,1,2,bestoftk
"=HYPERLINK(""https://youtu.be/ZUMebfhXoqQ"", ""Link"")",ZUMebfhXoqQ,Eden returns to find out Cruz has been hurt,0:03:05,SB,1/1/1985,A,P_815645ec,2,2,bestoftk
"=HYPERLINK(""https://youtu.be/j7LdHAMagSA"", ""Link"")",j7LdHAMagSA,Kelly sends flowers to Cruz and Eden,0:02:13,SB,1/1/1985,A,P_addad0ce,1,2,bestoftk
"=HYPERLINK(""https://youtu.be/NxVBz1pfGKI"", ""Link"")",NxVBz1pfGKI,Kelly sends flowers to Cruz and Eden,0:03:03,SB,1/1/1985,A,P_addad0ce,2,2,bestoftk
"=HYPERLINK(""https://youtu.be/in8rDcCDzGI"", ""Link"")",in8rDcCDzGI,Augusta and Sophia catfight,0:04:01,SB,3/7/1985,A,,1,1,kellycapwellrobinwright
"=HYPERLINK(""https://youtu.be/nxArOXRqx5c"", ""Link"")",nxArOXRqx5c,Cruz and Eden - Peter's will,0:00:41,SB,03/28/1985,A,P_30a0a7b5,1,5,candyedenlovescruz
"=HYPERLINK(""https://youtu.be/esVT8COC-Qs"", ""Link"")",esVT8COC-Qs,Cruz and Eden - Peter's will,0:03:13,SB,03/28/1985,A,P_30a0a7b5,2,5,candyedenlovescruz
"=HYPERLINK(""https://youtu.be/dYxXuSWZbro"", ""Link"")",dYxXuSWZbro,Cruz and Eden - Peter's will,0:03:32,SB,03/28/1985,A,P_30a0a7b5,3,5,candyedenlovescruz
"=HYPERLINK(""https://youtu.be/7fOljs_FkSg"", ""Link"")",7fOljs_FkSg,Cruz and Eden - Peter's will,0:02:03,SB,03/28/1985,A,P_30a0a7b5,4,5,candyedenlovescruz
"=HYPERLINK(""https://youtu.be/RJfGZGy5tx4"", ""Link"")",RJfGZGy5tx4,Cruz and Eden - Peter's will,0:00:21,SB,03/28/1985,A,P_30a0a7b5,5,5,candyedenlovescruz
"=HYPERLINK(""https://youtu.be/xdJCwcs9Ek8"", ""Link"")",xdJCwcs9Ek8,Cruz and Eden - Tell me you love me,0:00:31,SB,04/11/1985,A,P_21809a2b,1,2,candyedenlovescruz
"=HYPERLINK(""https://youtu.be/PtQ_fT4kehw"", ""Link"")",PtQ_fT4kehw,Cruz and Eden - Tell me you love me,0:01:52,SB,04/11/1985,A,P_21809a2b,2,2,candyedenlovescruz
"=HYPERLINK(""https://youtu.be/JNdT6MzEHGA"", ""Link"")",JNdT6MzEHGA,Cruz and Eden: Cruz tells Eden that she's an addiction,0:01:27,SB,5/1/1985,A,,1,1,bestoftk
