YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/w6RHyeOzsnY"", ""Link"")",w6RHyeOzsnY,Episode recordings - audio only,1:19:49,OLTL,10/17/1977,A,P_85b53aa4,1,1,artax84z
"=HYPERLINK(""https://youtu.be/_aDRCGrdySQ"", ""Link"")",_aDRCGrdySQ,Episode recordings - audio only,0:58:18,OLTL,10/24/1977,A,P_8272fafa,1,2,artax84z
"=HYPERLINK(""https://youtu.be/6OA4Pd4MDGE"", ""Link"")",6OA4Pd4MDGE,Episode recordings - audio only,0:21:31,OLTL,10/24/1977,A,P_8272fafa,2,2,artax84z
"=HYPERLINK(""https://youtu.be/gFYMXTI-rRs"", ""Link"")",gFYMXTI-rRs,Episode recordings - audio only,1:19:49,OLTL,10/26/1977,A,P_ee5b2636,1,1,artax84z
"=HYPERLINK(""https://youtu.be/8vGhT8NnoD4"", ""Link"")",8vGhT8NnoD4,Episode recordings - audio only,0:48:50,OLTL,10/31/1977,A,P_6785ed95,1,4,artax84z
"=HYPERLINK(""https://youtu.be/6xpxdA7Hf48"", ""Link"")",6xpxdA7Hf48,Episode recordings - audio only,0:16:24,OLTL,10/31/1977,A,P_6785ed95,2,4,artax84z
"=HYPERLINK(""https://youtu.be/0K-kwNLEdqg"", ""Link"")",0K-kwNLEdqg,Episode recordings - audio only,0:04:43,OLTL,10/31/1977,A,P_6785ed95,3,4,artax84z
"=HYPERLINK(""https://youtu.be/74LPvjiL_UY"", ""Link"")",74LPvjiL_UY,Episode recordings - audio only,0:08:59,OLTL,10/31/1977,A,P_6785ed95,4,4,artax84z
"=HYPERLINK(""https://youtu.be/rMV6cbDWFsM"", ""Link"")",rMV6cbDWFsM,Episode recordings - audio only,0:58:45,OLTL,11/1/1977,A,P_8bbffa49,1,3,artax84z
"=HYPERLINK(""https://youtu.be/_Ccgf30R9zw"", ""Link"")",_Ccgf30R9zw,Episode recordings - audio only,0:12:10,OLTL,11/1/1977,A,P_8bbffa49,2,3,artax84z
"=HYPERLINK(""https://youtu.be/yn3NX0F-v7Q"", ""Link"")",yn3NX0F-v7Q,Episode recordings - audio only,0:08:55,OLTL,11/1/1977,A,P_8bbffa49,3,3,artax84z
"=HYPERLINK(""https://youtu.be/E8wGCQZPumg"", ""Link"")",E8wGCQZPumg,Episode recordings - audio only,0:09:29,OLTL,11/7/1977,A,P_45a45e3b,1,3,artax84z
"=HYPERLINK(""https://youtu.be/n4jIrWqay1k"", ""Link"")",n4jIrWqay1k,Episode recordings - audio only,0:29:26,OLTL,11/7/1977,A,P_45a45e3b,2,3,artax84z
"=HYPERLINK(""https://youtu.be/T0cyPBgVpKE"", ""Link"")",T0cyPBgVpKE,Episode recordings - audio only,0:40:55,OLTL,11/7/1977,A,P_45a45e3b,3,3,artax84z
"=HYPERLINK(""https://youtu.be/39eQW2kXB2M"", ""Link"")",39eQW2kXB2M,Episode recordings - audio only,0:18:58,OLTL,11/9/1977,A,P_e676538f,1,3,artax84z
"=HYPERLINK(""https://youtu.be/V2jAe9A87DE"", ""Link"")",V2jAe9A87DE,Episode recordings - audio only,0:59:40,OLTL,11/9/1977,A,P_e676538f,2,3,artax84z
